batch_id,material_id,manufacturing_site,manufacture_date,expiry_date,quantity,batch_status
BAT-0001486,MAT-00016,ES_BAR_01,2023-10-15,2025-04-15,34470,RELEASED
BAT-0001487,MAT-00153,FR_LYON_01,2023-10-27,2025-10-27,41833,RELEASED
BAT-0001488,MAT-00303,FR_LYON_02,2024-02-18,2025-02-18,3299,RELEASED
BAT-0001489,MAT-00238,FR_LYON_01,2024-08-06,2027-08-06,24065,RELEASED
BAT-0001490,MAT-00040,ES_BAR_01,2025-10-10,2026-04-10,40113,RELEASED
BAT-0001491,MAT-00306,FR_LYON_02,2023-07-07,2026-07-07,37137,REWORK
BAT-0001492,MAT-00176,HU_BUD_01,2023-07-05,2024-07-05,7092,RELEASED
BAT-0001493,MAT-00327,HU_BUD_01,2023-09-25,2025-03-25,43670,RELEASED
BAT-0001494,MAT-00067,FR_LYON_02,2024-02-27,2026-02-27,5700,REJECTED
BAT-0001495,MAT-00074,FR_LYON_02,2025-07-09,2028-07-09,40405,RELEASED
BAT-0001496,MAT-00152,ES_BAR_01,2025-10-27,2026-04-27,25769,REWORK
BAT-0001497,MAT-00126,HU_BUD_01,2023-07-14,2025-07-14,47290,RELEASED
BAT-0001498,MAT-00287,ES_BAR_01,2024-01-07,2025-07-07,34085,RELEASED
BAT-0001499,MAT-00193,FR_LYON_02,2025-10-24,2026-04-24,6002,RELEASED
BAT-0001500,MAT-00166,HU_BUD_01,2023-11-10,2025-05-10,2412,RELEASED
BAT-0001501,MAT-00096,FR_LYON_02,2025-07-08,2026-01-08,6995,RELEASED
BAT-0001502,MAT-00092,FR_LYON_02,2022-12-28,2024-06-28,16317,RELEASED
BAT-0001503,MAT-00094,FR_LYON_02,2024-09-24,2026-09-24,20458,RELEASED
BAT-0001504,MAT-00154,HU_BUD_01,2025-03-20,2026-03-20,49615,RELEASED
BAT-0001505,MAT-00151,FR_LYON_01,2025-02-15,2027-02-15,16153,RELEASED
BAT-0001506,MAT-00349,FR_LYON_01,2024-07-26,2026-01-26,44702,RELEASED
BAT-0001507,MAT-00305,FR_LYON_02,2025-10-14,2026-10-14,20048,RELEASED
BAT-0001508,MAT-00394,FR_LYON_01,2023-07-26,2024-01-26,21663,REJECTED
BAT-0001509,MAT-00135,FR_LYON_01,2025-01-12,2025-07-12,42981,RELEASED
BAT-0001510,MAT-00434,FR_LYON_01,2023-10-16,2024-04-16,39180,RELEASED
BAT-0001511,MAT-00145,FR_LYON_01,2025-02-01,2026-08-01,24025,REJECTED
BAT-0001512,MAT-00140,FR_LYON_02,2025-08-16,2027-08-16,14758,REWORK
BAT-0001513,MAT-00373,FR_LYON_01,2023-04-29,2024-04-29,4113,REWORK
BAT-0001514,MAT-00239,ES_BAR_01,2025-10-30,2027-04-30,35315,QUARANTINE
BAT-0001515,MAT-00311,ES_BAR_01,2023-01-30,2026-01-30,24813,RELEASED
BAT-0001516,MAT-00267,HU_BUD_01,2023-04-23,2025-04-23,24875,RELEASED
BAT-0001517,MAT-00430,HU_BUD_01,2024-01-12,2027-01-12,36548,RELEASED
BAT-0001518,MAT-00081,ES_BAR_01,2025-11-27,2028-11-27,39240,RELEASED
BAT-0001519,MAT-00478,ES_BAR_01,2023-12-14,2025-06-14,49145,RELEASED
BAT-0001520,MAT-00438,FR_LYON_02,2023-11-12,2026-11-12,20540,RELEASED
BAT-0001521,MAT-00334,FR_LYON_02,2023-11-15,2024-05-15,47346,RELEASED
BAT-0001522,MAT-00343,ES_BAR_01,2024-03-04,2027-03-04,7438,REWORK
BAT-0001523,MAT-00370,FR_LYON_02,2025-04-21,2026-10-21,15392,RELEASED
BAT-0001524,MAT-00416,FR_LYON_02,2024-04-28,2026-04-28,31654,RELEASED
BAT-0001525,MAT-00204,ES_BAR_01,2025-10-30,2027-04-30,6226,REJECTED
BAT-0001526,MAT-00314,FR_LYON_01,2023-09-18,2024-09-18,5884,RELEASED
BAT-0001527,MAT-00002,ES_BAR_01,2025-01-20,2027-01-20,30434,RELEASED
BAT-0001528,MAT-00123,ES_BAR_01,2024-08-28,2026-02-28,48324,REJECTED
BAT-0001529,MAT-00472,FR_LYON_02,2024-10-03,2025-10-03,24580,RELEASED
BAT-0001530,MAT-00202,HU_BUD_01,2023-06-16,2024-06-16,18052,RELEASED
BAT-0001531,MAT-00084,HU_BUD_01,2024-04-11,2027-04-11,18814,QUARANTINE
BAT-0001532,MAT-00323,FR_LYON_02,2025-02-16,2027-02-16,15440,RELEASED
BAT-0001533,MAT-00049,FR_LYON_02,2023-04-23,2024-04-23,7674,REJECTED
BAT-0001534,MAT-00007,HU_BUD_01,2023-05-30,2023-11-30,21870,RELEASED
BAT-0001535,MAT-00305,HU_BUD_01,2024-05-01,2025-11-01,20330,RELEASED
BAT-0001536,MAT-00366,HU_BUD_01,2023-11-04,2026-11-04,39175,RELEASED
BAT-0001537,MAT-00043,HU_BUD_01,2025-02-27,2027-02-27,35269,RELEASED
BAT-0001538,MAT-00440,ES_BAR_01,2025-04-17,2027-04-17,27196,REJECTED
BAT-0001539,MAT-00357,ES_BAR_01,2025-10-10,2026-04-10,27951,RELEASED
BAT-0001540,MAT-00409,ES_BAR_01,2024-08-30,2027-08-30,1121,RELEASED
BAT-0001541,MAT-00194,HU_BUD_01,2023-06-11,2025-06-11,37502,RELEASED
BAT-0001542,MAT-00240,HU_BUD_01,2024-09-28,2025-03-28,37046,RELEASED
BAT-0001543,MAT-00403,FR_LYON_01,2024-01-13,2027-01-13,41006,REJECTED
BAT-0001544,MAT-00356,FR_LYON_02,2024-07-28,2026-07-28,42038,RELEASED
BAT-0001545,MAT-00139,ES_BAR_01,2024-11-07,2025-05-07,1452,REWORK
BAT-0001546,MAT-00260,FR_LYON_01,2023-04-01,2024-04-01,21161,RELEASED
BAT-0001547,MAT-00063,ES_BAR_01,2023-02-27,2026-02-27,38454,RELEASED
BAT-0001548,MAT-00260,HU_BUD_01,2023-08-10,2026-08-10,15283,REJECTED
BAT-0001549,MAT-00456,FR_LYON_01,2025-02-08,2026-02-08,22106,RELEASED
BAT-0001550,MAT-00293,FR_LYON_02,2025-07-24,2028-07-24,22929,RELEASED
BAT-0001551,MAT-00474,FR_LYON_01,2024-09-28,2026-09-28,44703,REJECTED
BAT-0001552,MAT-00386,FR_LYON_01,2024-02-23,2027-02-23,44246,QUARANTINE
BAT-0001553,MAT-00238,ES_BAR_01,2024-11-27,2027-11-27,46953,QUARANTINE
BAT-0001554,MAT-00157,FR_LYON_02,2023-07-09,2025-07-09,1660,QUARANTINE
BAT-0001555,MAT-00327,HU_BUD_01,2025-02-23,2028-02-23,17437,RELEASED
BAT-0001556,MAT-00080,ES_BAR_01,2023-07-25,2024-01-25,15436,RELEASED
BAT-0001557,MAT-00410,ES_BAR_01,2023-12-12,2025-12-12,17281,REWORK
BAT-0001558,MAT-00158,FR_LYON_02,2025-03-17,2025-09-17,40159,QUARANTINE
BAT-0001559,MAT-00167,FR_LYON_01,2025-06-14,2026-06-14,5769,QUARANTINE
BAT-0001560,MAT-00354,ES_BAR_01,2023-09-05,2025-09-05,9177,REJECTED
BAT-0001561,MAT-00203,FR_LYON_01,2023-10-12,2025-10-12,3041,RELEASED
BAT-0001562,MAT-00060,ES_BAR_01,2023-09-14,2025-03-14,25154,QUARANTINE
BAT-0001563,MAT-00308,HU_BUD_01,2023-06-17,2023-12-17,14934,RELEASED
BAT-0001564,MAT-00226,FR_LYON_01,2024-01-07,2025-01-07,27145,RELEASED
BAT-0001565,MAT-00308,FR_LYON_02,2024-10-19,2027-10-19,3889,RELEASED
BAT-0001566,MAT-00117,FR_LYON_02,2023-11-14,2025-11-14,33710,RELEASED
BAT-0001567,MAT-00399,FR_LYON_01,2025-11-27,2028-11-27,1907,RELEASED
BAT-0001568,MAT-00403,FR_LYON_01,2023-01-16,2024-07-16,5864,REWORK
BAT-0001569,MAT-00373,FR_LYON_02,2024-02-12,2025-08-12,42645,RELEASED
BAT-0001570,MAT-00146,FR_LYON_02,2025-05-19,2026-11-19,24897,RELEASED
BAT-0001571,MAT-00465,FR_LYON_01,2023-07-04,2024-07-04,49729,QUARANTINE
BAT-0001572,MAT-00002,FR_LYON_02,2024-08-29,2025-02-28,46092,REJECTED
BAT-0001573,MAT-00042,FR_LYON_02,2024-05-12,2025-11-12,35763,RELEASED
BAT-0001574,MAT-00356,FR_LYON_02,2023-09-02,2025-03-02,23251,RELEASED
BAT-0001575,MAT-00401,ES_BAR_01,2023-03-02,2025-03-02,44582,RELEASED
BAT-0001576,MAT-00030,ES_BAR_01,2024-03-29,2025-03-29,24904,RELEASED
BAT-0001577,MAT-00426,FR_LYON_02,2024-07-30,2026-07-30,41516,RELEASED
BAT-0001578,MAT-00355,ES_BAR_01,2024-09-21,2026-03-21,17671,RELEASED
BAT-0001579,MAT-00343,ES_BAR_01,2023-03-13,2024-03-13,13116,RELEASED
BAT-0001580,MAT-00459,HU_BUD_01,2024-12-09,2025-06-09,35958,RELEASED
BAT-0001581,MAT-00213,HU_BUD_01,2023-07-20,2024-01-20,13972,RELEASED
BAT-0001582,MAT-00229,FR_LYON_01,2025-06-10,2025-12-10,33207,RELEASED
BAT-0001583,MAT-00254,FR_LYON_01,2023-08-29,2024-02-29,28052,RELEASED
BAT-0001584,MAT-00433,ES_BAR_01,2023-07-07,2025-01-07,12618,RELEASED
BAT-0001585,MAT-00217,ES_BAR_01,2025-10-06,2026-10-06,33926,RELEASED
BAT-0001586,MAT-00182,FR_LYON_02,2024-05-26,2025-11-26,13185,RELEASED
BAT-0001587,MAT-00453,ES_BAR_01,2023-08-18,2025-08-18,35199,REJECTED
BAT-0001588,MAT-00125,ES_BAR_01,2024-10-28,2026-10-28,36699,RELEASED
BAT-0001589,MAT-00314,HU_BUD_01,2023-09-22,2024-03-22,5325,RELEASED
BAT-0001590,MAT-00180,FR_LYON_01,2024-09-23,2027-09-23,10441,RELEASED
BAT-0001591,MAT-00092,HU_BUD_01,2024-02-16,2025-02-16,48250,QUARANTINE
BAT-0001592,MAT-00468,FR_LYON_02,2024-12-25,2027-12-25,9864,RELEASED
BAT-0001593,MAT-00209,FR_LYON_01,2024-04-08,2024-10-08,12720,RELEASED
BAT-0001594,MAT-00382,HU_BUD_01,2025-02-25,2027-02-25,4836,RELEASED
BAT-0001595,MAT-00386,ES_BAR_01,2024-05-24,2025-05-24,23770,RELEASED
BAT-0001596,MAT-00201,FR_LYON_02,2023-12-08,2025-12-08,11586,RELEASED
BAT-0001597,MAT-00076,FR_LYON_01,2023-01-06,2025-01-06,44217,RELEASED
BAT-0001598,MAT-00132,ES_BAR_01,2023-09-05,2024-09-05,31120,QUARANTINE
BAT-0001599,MAT-00500,HU_BUD_01,2024-04-12,2027-04-12,14072,RELEASED
BAT-0001600,MAT-00420,FR_LYON_02,2024-08-15,2027-08-15,26653,RELEASED
BAT-0001601,MAT-00436,HU_BUD_01,2024-05-29,2025-05-29,47877,RELEASED
BAT-0001602,MAT-00325,HU_BUD_01,2025-09-12,2027-03-12,7133,RELEASED
BAT-0001603,MAT-00342,FR_LYON_02,2025-07-21,2027-01-21,15140,QUARANTINE
BAT-0001604,MAT-00266,ES_BAR_01,2023-11-06,2025-11-06,18159,RELEASED
BAT-0001605,MAT-00025,FR_LYON_02,2025-03-08,2028-03-08,43119,REJECTED
BAT-0001606,MAT-00018,ES_BAR_01,2024-06-02,2027-06-02,38990,RELEASED
BAT-0001607,MAT-00228,FR_LYON_02,2025-07-18,2026-01-18,34245,RELEASED
BAT-0001608,MAT-00011,FR_LYON_01,2023-07-29,2025-07-29,14410,QUARANTINE
BAT-0001609,MAT-00179,FR_LYON_02,2024-11-29,2027-11-29,4820,RELEASED
BAT-0001610,MAT-00147,FR_LYON_02,2022-12-19,2025-12-19,39282,RELEASED
BAT-0001611,MAT-00298,HU_BUD_01,2025-08-03,2026-08-03,11609,RELEASED
BAT-0001612,MAT-00470,HU_BUD_01,2023-06-01,2026-06-01,46217,RELEASED
BAT-0001613,MAT-00152,ES_BAR_01,2025-06-03,2026-12-03,9571,RELEASED
BAT-0001614,MAT-00253,FR_LYON_01,2025-01-04,2027-01-04,23376,RELEASED
BAT-0001615,MAT-00271,FR_LYON_02,2023-05-25,2025-05-25,19965,RELEASED
BAT-0001616,MAT-00309,FR_LYON_02,2025-07-18,2027-07-18,21901,RELEASED
BAT-0001617,MAT-00244,HU_BUD_01,2025-01-15,2025-07-15,17056,RELEASED
BAT-0001618,MAT-00228,FR_LYON_01,2023-08-19,2024-08-19,6779,QUARANTINE
BAT-0001619,MAT-00242,FR_LYON_01,2023-12-28,2025-06-28,46207,RELEASED
BAT-0001620,MAT-00102,ES_BAR_01,2024-01-16,2027-01-16,34611,RELEASED
BAT-0001621,MAT-00167,ES_BAR_01,2024-02-15,2026-02-15,49182,REJECTED
BAT-0001622,MAT-00092,FR_LYON_02,2023-02-18,2026-02-18,14680,REJECTED
BAT-0001623,MAT-00399,ES_BAR_01,2024-10-28,2025-10-28,16911,QUARANTINE
BAT-0001624,MAT-00403,ES_BAR_01,2023-06-05,2023-12-05,1373,REJECTED
BAT-0001625,MAT-00229,HU_BUD_01,2025-09-27,2026-03-27,32987,QUARANTINE
BAT-0001626,MAT-00037,HU_BUD_01,2025-06-04,2027-06-04,43709,RELEASED
BAT-0001627,MAT-00048,FR_LYON_01,2023-01-30,2024-07-30,5677,RELEASED
BAT-0001628,MAT-00259,HU_BUD_01,2024-12-04,2026-06-04,10906,RELEASED
BAT-0001629,MAT-00017,HU_BUD_01,2025-09-01,2026-03-01,28383,RELEASED
BAT-0001630,MAT-00320,ES_BAR_01,2024-03-26,2026-03-26,35261,RELEASED
BAT-0001631,MAT-00408,FR_LYON_01,2023-04-14,2026-04-14,23850,RELEASED
BAT-0001632,MAT-00396,HU_BUD_01,2024-12-14,2026-06-14,24178,RELEASED
BAT-0001633,MAT-00277,FR_LYON_01,2023-04-14,2025-04-14,35240,RELEASED
BAT-0001634,MAT-00383,HU_BUD_01,2025-08-21,2027-08-21,5467,RELEASED
BAT-0001635,MAT-00292,HU_BUD_01,2023-07-27,2024-01-27,4215,RELEASED
BAT-0001636,MAT-00499,ES_BAR_01,2024-12-09,2026-12-09,3186,RELEASED
BAT-0001637,MAT-00197,ES_BAR_01,2025-06-07,2026-12-07,7897,RELEASED
BAT-0001638,MAT-00455,HU_BUD_01,2023-03-24,2026-03-24,36323,RELEASED
BAT-0001639,MAT-00001,FR_LYON_01,2024-10-03,2025-10-03,7165,QUARANTINE
BAT-0001640,MAT-00017,FR_LYON_01,2025-05-09,2025-11-09,24927,RELEASED
BAT-0001641,MAT-00109,FR_LYON_01,2024-04-10,2025-04-10,30493,RELEASED
BAT-0001642,MAT-00363,HU_BUD_01,2025-07-19,2027-01-19,29840,RELEASED
BAT-0001643,MAT-00167,FR_LYON_02,2025-03-07,2026-03-07,44316,RELEASED
BAT-0001644,MAT-00257,FR_LYON_02,2023-02-16,2025-02-16,22210,RELEASED
BAT-0001645,MAT-00141,HU_BUD_01,2023-07-12,2025-07-12,3544,RELEASED
BAT-0001646,MAT-00209,HU_BUD_01,2023-06-10,2024-06-10,26672,RELEASED
BAT-0001647,MAT-00470,ES_BAR_01,2024-11-04,2026-05-04,28173,RELEASED
BAT-0001648,MAT-00258,FR_LYON_02,2024-05-22,2025-11-22,27972,RELEASED
BAT-0001649,MAT-00131,HU_BUD_01,2023-04-11,2026-04-11,15634,RELEASED
BAT-0001650,MAT-00294,ES_BAR_01,2023-12-15,2024-12-15,9525,RELEASED
BAT-0001651,MAT-00142,ES_BAR_01,2023-09-20,2025-03-20,847,RELEASED
BAT-0001652,MAT-00392,HU_BUD_01,2025-10-16,2026-10-16,16610,RELEASED
BAT-0001653,MAT-00093,ES_BAR_01,2025-06-24,2028-06-24,36734,QUARANTINE
BAT-0001654,MAT-00479,FR_LYON_02,2024-09-14,2025-09-14,40783,RELEASED
BAT-0001655,MAT-00442,HU_BUD_01,2025-07-13,2026-07-13,21027,RELEASED
BAT-0001656,MAT-00498,FR_LYON_02,2025-05-12,2027-05-12,33880,RELEASED
BAT-0001657,MAT-00245,HU_BUD_01,2025-02-18,2026-08-18,40575,RELEASED
BAT-0001658,MAT-00402,HU_BUD_01,2024-10-13,2026-04-13,3912,RELEASED
BAT-0001659,MAT-00366,ES_BAR_01,2023-04-20,2026-04-20,45547,REJECTED
BAT-0001660,MAT-00438,FR_LYON_01,2025-05-17,2025-11-17,7080,RELEASED
BAT-0001661,MAT-00403,HU_BUD_01,2023-11-25,2024-11-25,17447,RELEASED
BAT-0001662,MAT-00450,ES_BAR_01,2023-09-28,2026-09-28,31074,QUARANTINE
BAT-0001663,MAT-00179,ES_BAR_01,2024-03-24,2025-03-24,5876,QUARANTINE
BAT-0001664,MAT-00317,FR_LYON_02,2024-10-29,2027-10-29,46935,QUARANTINE
BAT-0001665,MAT-00105,HU_BUD_01,2024-07-12,2026-07-12,47802,RELEASED
BAT-0001666,MAT-00476,FR_LYON_01,2024-02-12,2025-08-12,14441,RELEASED
BAT-0001667,MAT-00343,ES_BAR_01,2024-04-01,2025-04-01,31706,RELEASED
BAT-0001668,MAT-00031,FR_LYON_01,2024-02-11,2027-02-11,19388,RELEASED
BAT-0001669,MAT-00479,ES_BAR_01,2025-06-24,2028-06-24,2429,QUARANTINE
BAT-0001670,MAT-00079,FR_LYON_01,2023-04-30,2025-04-30,7413,RELEASED
BAT-0001671,MAT-00035,ES_BAR_01,2024-04-02,2026-04-02,4153,RELEASED
BAT-0001672,MAT-00300,HU_BUD_01,2023-01-09,2025-01-09,19907,RELEASED
BAT-0001673,MAT-00497,FR_LYON_02,2023-05-21,2024-05-21,37334,QUARANTINE
BAT-0001674,MAT-00019,FR_LYON_01,2024-03-21,2024-09-21,6589,RELEASED
BAT-0001675,MAT-00281,FR_LYON_02,2024-08-21,2026-08-21,40152,REJECTED
BAT-0001676,MAT-00299,FR_LYON_02,2024-10-27,2025-10-27,12390,QUARANTINE
BAT-0001677,MAT-00102,ES_BAR_01,2025-07-27,2026-01-27,9103,RELEASED
BAT-0001678,MAT-00107,ES_BAR_01,2025-06-17,2026-12-17,2123,RELEASED
BAT-0001679,MAT-00354,FR_LYON_02,2023-09-09,2024-09-09,28821,RELEASED
BAT-0001680,MAT-00302,FR_LYON_02,2024-03-25,2026-03-25,8334,RELEASED
BAT-0001681,MAT-00022,FR_LYON_01,2023-12-05,2025-12-05,31377,QUARANTINE
BAT-0001682,MAT-00191,ES_BAR_01,2025-05-27,2026-11-27,8669,QUARANTINE
BAT-0001683,MAT-00402,ES_BAR_01,2023-04-28,2026-04-28,33127,QUARANTINE
BAT-0001684,MAT-00098,ES_BAR_01,2023-08-16,2025-08-16,49228,REWORK
BAT-0001685,MAT-00065,HU_BUD_01,2023-02-17,2025-02-17,24787,QUARANTINE
BAT-0001686,MAT-00087,FR_LYON_01,2023-04-22,2024-04-22,30971,RELEASED
BAT-0001687,MAT-00123,FR_LYON_02,2024-10-31,2025-04-30,18444,REJECTED
BAT-0001688,MAT-00423,FR_LYON_01,2024-05-29,2025-05-29,19653,QUARANTINE
BAT-0001689,MAT-00377,HU_BUD_01,2024-10-26,2027-10-26,13981,RELEASED
BAT-0001690,MAT-00312,FR_LYON_01,2025-11-19,2027-11-19,22544,QUARANTINE
BAT-0001691,MAT-00081,FR_LYON_01,2024-12-08,2026-12-08,15780,RELEASED
BAT-0001692,MAT-00271,FR_LYON_01,2023-12-20,2024-06-20,36638,RELEASED
BAT-0001693,MAT-00258,HU_BUD_01,2024-11-21,2026-05-21,1431,QUARANTINE
BAT-0001694,MAT-00027,ES_BAR_01,2025-08-25,2027-02-25,40702,RELEASED
BAT-0001695,MAT-00313,HU_BUD_01,2025-08-19,2027-08-19,43379,QUARANTINE
BAT-0001696,MAT-00424,FR_LYON_01,2023-03-22,2024-09-22,29197,QUARANTINE
BAT-0001697,MAT-00363,FR_LYON_02,2025-11-30,2027-11-30,13712,RELEASED
BAT-0001698,MAT-00090,FR_LYON_02,2024-06-20,2024-12-20,43267,RELEASED
BAT-0001699,MAT-00322,FR_LYON_02,2023-08-15,2026-08-15,8631,QUARANTINE
BAT-0001700,MAT-00421,ES_BAR_01,2023-10-31,2024-10-31,38806,RELEASED
BAT-0001701,MAT-00422,HU_BUD_01,2024-10-04,2025-10-04,18849,REJECTED
BAT-0001702,MAT-00084,HU_BUD_01,2025-11-16,2026-05-16,18603,RELEASED
BAT-0001703,MAT-00066,ES_BAR_01,2024-09-17,2025-09-17,22090,RELEASED
BAT-0001704,MAT-00101,FR_LYON_01,2023-04-24,2024-04-24,46025,QUARANTINE
BAT-0001705,MAT-00406,FR_LYON_02,2025-01-12,2025-07-12,5052,RELEASED
BAT-0001706,MAT-00216,FR_LYON_02,2024-08-05,2026-02-05,28975,QUARANTINE
BAT-0001707,MAT-00162,FR_LYON_02,2024-05-13,2025-05-13,44079,RELEASED
BAT-0001708,MAT-00399,FR_LYON_02,2024-09-24,2026-09-24,6712,REWORK
BAT-0001709,MAT-00414,FR_LYON_02,2024-03-11,2027-03-11,22261,RELEASED
BAT-0001710,MAT-00035,ES_BAR_01,2024-11-12,2025-05-12,16640,RELEASED
BAT-0001711,MAT-00159,FR_LYON_02,2023-10-20,2026-10-20,38537,QUARANTINE
BAT-0001712,MAT-00233,FR_LYON_02,2023-07-15,2025-07-15,40342,RELEASED
BAT-0001713,MAT-00310,ES_BAR_01,2022-12-28,2023-06-28,4682,RELEASED
BAT-0001714,MAT-00067,FR_LYON_02,2025-06-20,2026-12-20,13455,REJECTED
BAT-0001715,MAT-00432,FR_LYON_02,2023-01-28,2024-01-28,8894,REWORK
BAT-0001716,MAT-00467,FR_LYON_02,2025-03-31,2026-09-30,2559,RELEASED
BAT-0001717,MAT-00469,FR_LYON_02,2024-08-05,2025-02-05,754,RELEASED
BAT-0001718,MAT-00244,FR_LYON_02,2023-11-22,2026-11-22,31722,RELEASED
BAT-0001719,MAT-00487,ES_BAR_01,2024-06-16,2025-12-16,4692,RELEASED
BAT-0001720,MAT-00378,FR_LYON_02,2025-01-27,2026-07-27,26279,RELEASED
BAT-0001721,MAT-00492,FR_LYON_01,2023-01-21,2024-01-21,34064,RELEASED
BAT-0001722,MAT-00394,FR_LYON_01,2024-03-20,2025-09-20,43556,RELEASED
BAT-0001723,MAT-00070,FR_LYON_01,2025-10-14,2027-10-14,35860,RELEASED
BAT-0001724,MAT-00126,HU_BUD_01,2024-09-10,2025-03-10,542,RELEASED
BAT-0001725,MAT-00180,HU_BUD_01,2024-12-12,2026-06-12,35387,RELEASED
BAT-0001726,MAT-00045,ES_BAR_01,2023-05-01,2025-05-01,34205,RELEASED
BAT-0001727,MAT-00048,FR_LYON_01,2025-03-25,2026-03-25,41771,RELEASED
BAT-0001728,MAT-00292,HU_BUD_01,2023-01-17,2024-01-17,23831,REJECTED
BAT-0001729,MAT-00022,FR_LYON_01,2023-01-19,2023-07-19,26990,RELEASED
BAT-0001730,MAT-00194,FR_LYON_01,2024-08-18,2026-02-18,34729,QUARANTINE
BAT-0001731,MAT-00123,ES_BAR_01,2023-04-29,2026-04-29,49912,QUARANTINE
BAT-0001732,MAT-00405,HU_BUD_01,2023-03-30,2023-09-30,23286,RELEASED
BAT-0001733,MAT-00145,ES_BAR_01,2024-04-09,2026-04-09,47097,RELEASED
BAT-0001734,MAT-00090,FR_LYON_01,2024-11-05,2027-11-05,43183,REJECTED
BAT-0001735,MAT-00391,FR_LYON_01,2023-06-01,2023-12-01,45749,RELEASED
BAT-0001736,MAT-00460,HU_BUD_01,2024-07-16,2027-07-16,48721,RELEASED
BAT-0001737,MAT-00271,HU_BUD_01,2025-04-17,2025-10-17,38734,RELEASED
BAT-0001738,MAT-00209,FR_LYON_02,2025-11-01,2027-05-01,28602,RELEASED
BAT-0001739,MAT-00485,FR_LYON_01,2023-10-11,2024-04-11,18883,REJECTED
BAT-0001740,MAT-00246,FR_LYON_02,2024-12-09,2025-12-09,1031,RELEASED
BAT-0001741,MAT-00057,FR_LYON_02,2023-08-22,2026-08-22,11794,RELEASED
BAT-0001742,MAT-00430,FR_LYON_01,2023-12-09,2024-12-09,21095,RELEASED
BAT-0001743,MAT-00248,HU_BUD_01,2025-06-24,2027-06-24,15868,RELEASED
BAT-0001744,MAT-00372,ES_BAR_01,2023-06-30,2023-12-30,3410,RELEASED
BAT-0001745,MAT-00214,FR_LYON_01,2025-03-18,2025-09-18,14309,RELEASED
BAT-0001746,MAT-00368,ES_BAR_01,2024-02-08,2026-02-08,49554,RELEASED
BAT-0001747,MAT-00225,ES_BAR_01,2023-09-22,2025-03-22,4659,RELEASED
BAT-0001748,MAT-00087,FR_LYON_02,2025-01-24,2025-07-24,18342,RELEASED
BAT-0001749,MAT-00247,ES_BAR_01,2023-03-02,2026-03-02,17567,RELEASED
BAT-0001750,MAT-00337,FR_LYON_01,2025-10-12,2026-04-12,16827,RELEASED
BAT-0001751,MAT-00164,FR_LYON_02,2023-04-02,2024-04-02,27432,RELEASED
BAT-0001752,MAT-00057,FR_LYON_02,2025-07-30,2026-07-30,41281,RELEASED
BAT-0001753,MAT-00043,FR_LYON_02,2024-08-06,2027-08-06,12733,QUARANTINE
BAT-0001754,MAT-00155,FR_LYON_01,2023-02-04,2025-02-04,43030,RELEASED
BAT-0001755,MAT-00407,FR_LYON_01,2023-05-30,2024-05-30,13280,RELEASED
BAT-0001756,MAT-00175,FR_LYON_01,2025-04-12,2026-04-12,39398,RELEASED
BAT-0001757,MAT-00116,FR_LYON_02,2023-05-21,2026-05-21,16357,RELEASED
BAT-0001758,MAT-00296,HU_BUD_01,2023-11-27,2024-05-27,5247,RELEASED
BAT-0001759,MAT-00248,FR_LYON_02,2024-10-29,2027-10-29,2594,REWORK
BAT-0001760,MAT-00125,ES_BAR_01,2023-04-30,2026-04-30,35542,RELEASED
BAT-0001761,MAT-00335,FR_LYON_01,2025-06-07,2028-06-07,33178,RELEASED
BAT-0001762,MAT-00323,ES_BAR_01,2025-01-21,2025-07-21,35805,RELEASED
BAT-0001763,MAT-00344,FR_LYON_01,2023-08-30,2024-02-29,10665,RELEASED
BAT-0001764,MAT-00396,FR_LYON_01,2023-10-25,2026-10-25,28209,RELEASED
BAT-0001765,MAT-00243,FR_LYON_02,2024-04-27,2026-04-27,22726,RELEASED
BAT-0001766,MAT-00356,HU_BUD_01,2024-08-04,2026-08-04,33407,RELEASED
BAT-0001767,MAT-00302,FR_LYON_01,2024-04-18,2024-10-18,8269,RELEASED
BAT-0001768,MAT-00270,FR_LYON_01,2025-12-05,2028-12-05,3006,QUARANTINE
BAT-0001769,MAT-00123,FR_LYON_02,2025-01-09,2026-01-09,32718,QUARANTINE
BAT-0001770,MAT-00028,ES_BAR_01,2025-04-11,2027-04-11,41192,REWORK
BAT-0001771,MAT-00119,FR_LYON_01,2023-06-11,2026-06-11,45463,RELEASED
BAT-0001772,MAT-00184,FR_LYON_02,2024-09-02,2027-09-02,32255,RELEASED
BAT-0001773,MAT-00014,FR_LYON_02,2025-01-08,2025-07-08,2326,REJECTED
BAT-0001774,MAT-00418,FR_LYON_02,2023-08-19,2024-08-19,13693,RELEASED
BAT-0001775,MAT-00498,HU_BUD_01,2023-05-04,2024-11-04,49511,RELEASED
BAT-0001776,MAT-00458,HU_BUD_01,2024-11-09,2025-11-09,47391,RELEASED
BAT-0001777,MAT-00480,FR_LYON_02,2025-10-11,2027-10-11,46956,RELEASED
BAT-0001778,MAT-00054,FR_LYON_01,2024-09-02,2027-09-02,20298,REJECTED
BAT-0001779,MAT-00253,FR_LYON_02,2025-05-22,2026-11-22,6019,QUARANTINE
BAT-0001780,MAT-00104,ES_BAR_01,2025-07-12,2027-01-12,29271,QUARANTINE
